X0_0	Y0_0	X0_1	Y0_1	X0_2	Y0_2	X0_3	Y0_3	X0_4	Y0_4	X0_5	Y0_5
		9.18300e+02	1.88875e-21	9.18300e+02	1.00804e-22	9.18300e+02	9.65761e-23	9.18300e+02	9.65761e-23	9.18300e+02	1.88875e-21
		9.18650e+02	1.95002e-21	9.18650e+02	1.06340e-22	9.18650e+02	1.01713e-22	9.18650e+02	1.01713e-22	9.18650e+02	1.95002e-21
		9.19000e+02	2.00759e-21	9.19000e+02	1.11958e-22	9.19000e+02	1.06819e-22	9.19000e+02	1.06819e-22	9.19000e+02	2.00759e-21
		9.19350e+02	2.05977e-21	9.19350e+02	1.17370e-22	9.19350e+02	1.11795e-22	9.19350e+02	1.11795e-22	9.19350e+02	2.05977e-21
		9.19700e+02	2.10632e-21	9.19700e+02	1.22440e-22	9.19700e+02	1.16614e-22	9.19700e+02	1.16614e-22	9.19700e+02	2.10632e-21
		9.20050e+02	2.14536e-21	9.20050e+02	1.27222e-22	9.20050e+02	1.21156e-22	9.20050e+02	1.21156e-22	9.20050e+02	2.14536e-21
		9.20400e+02	2.17920e-21	9.20400e+02	1.31794e-22	9.20400e+02	1.25531e-22	9.20400e+02	1.25531e-22	9.20400e+02	2.17920e-21
		9.20750e+02	2.20634e-21	9.20750e+02	1.35996e-22	9.20750e+02	1.29637e-22	9.20750e+02	1.29637e-22	9.20750e+02	2.20634e-21
		9.21100e+02	2.22861e-21	9.21100e+02	1.39734e-22	9.21100e+02	1.33563e-22	9.21100e+02	1.33563e-22	9.21100e+02	2.22861e-21
		9.21450e+02	2.24571e-21	9.21450e+02	1.43211e-22	9.21450e+02	1.37276e-22	9.21450e+02	1.37276e-22	9.21450e+02	2.24571e-21
		9.21800e+02	2.25688e-21	9.21800e+02	1.46835e-22	9.21800e+02	1.40713e-22	9.21800e+02	1.40713e-22	9.21800e+02	2.25688e-21
		9.22150e+02	2.26334e-21	9.22150e+02	1.50773e-22	9.22150e+02	1.43931e-22	9.22150e+02	1.43931e-22	9.22150e+02	2.26334e-21
		9.22500e+02	2.26494e-21	9.22500e+02	1.54664e-22	9.22500e+02	1.46903e-22	9.22500e+02	1.46903e-22	9.22500e+02	2.26494e-21
		9.22850e+02	2.26167e-21	9.22850e+02	1.58020e-22	9.22850e+02	1.49612e-22	9.22850e+02	1.49612e-22	9.22850e+02	2.26167e-21
		9.23200e+02	2.25387e-21	9.23200e+02	1.60757e-22	9.23200e+02	1.52063e-22	9.23200e+02	1.52063e-22	9.23200e+02	2.25387e-21
		9.23550e+02	2.24351e-21	9.23550e+02	1.63226e-22	9.23550e+02	1.54374e-22	9.23550e+02	1.54374e-22	9.23550e+02	2.24351e-21
		9.23900e+02	2.23114e-21	9.23900e+02	1.65680e-22	9.23900e+02	1.56574e-22	9.23900e+02	1.56574e-22	9.23900e+02	2.23114e-21
		9.24250e+02	2.21719e-21	9.24250e+02	1.68008e-22	9.24250e+02	1.58684e-22	9.24250e+02	1.58684e-22	9.24250e+02	2.21719e-21
		9.24600e+02	2.20064e-21	9.24600e+02	1.70013e-22	9.24600e+02	1.60624e-22	9.24600e+02	1.60624e-22	9.24600e+02	2.20064e-21
		9.24950e+02	2.18205e-21	9.24950e+02	1.71871e-22	9.24950e+02	1.62425e-22	9.24950e+02	1.62425e-22	9.24950e+02	2.18205e-21
		9.25300e+02	2.16205e-21	9.25300e+02	1.73942e-22	9.25300e+02	1.64124e-22	9.25300e+02	1.64124e-22	9.25300e+02	2.16205e-21
		9.25650e+02	2.14082e-21	9.25650e+02	1.76200e-22	9.25650e+02	1.65728e-22	9.25650e+02	1.65728e-22	9.25650e+02	2.14082e-21
		9.26000e+02	2.11859e-21	9.26000e+02	1.78136e-22	9.26000e+02	1.67252e-22	9.26000e+02	1.67252e-22	9.26000e+02	2.11859e-21
		9.26350e+02	2.09668e-21	9.26350e+02	1.79411e-22	9.26350e+02	1.68794e-22	9.26350e+02	1.68794e-22	9.26350e+02	2.09668e-21
		9.26700e+02	2.07418e-21	9.26700e+02	1.80392e-22	9.26700e+02	1.70280e-22	9.26700e+02	1.70280e-22	9.26700e+02	2.07418e-21
		9.27050e+02	2.05277e-21	9.27050e+02	1.81861e-22	9.27050e+02	1.71848e-22	9.27050e+02	1.71848e-22	9.27050e+02	2.05277e-21
		9.27400e+02	2.03129e-21	9.27400e+02	1.83945e-22	9.27400e+02	1.73402e-22	9.27400e+02	1.73402e-22	9.27400e+02	2.03129e-21
		9.27750e+02	2.01002e-21	9.27750e+02	1.85865e-22	9.27750e+02	1.74968e-22	9.27750e+02	1.74968e-22	9.27750e+02	2.01002e-21
		9.28100e+02	1.98870e-21	9.28100e+02	1.86794e-22	9.28100e+02	1.76520e-22	9.28100e+02	1.76520e-22	9.28100e+02	1.98870e-21
		9.28450e+02	1.96810e-21	9.28450e+02	1.86961e-22	9.28450e+02	1.78128e-22	9.28450e+02	1.78128e-22	9.28450e+02	1.96810e-21
		9.28800e+02	1.94725e-21	9.28800e+02	1.87466e-22	9.28800e+02	1.79706e-22	9.28800e+02	1.79706e-22	9.28800e+02	1.94725e-21
		9.29150e+02	1.92625e-21	9.29150e+02	1.89080e-22	9.29150e+02	1.81260e-22	9.29150e+02	1.81260e-22	9.29150e+02	1.92625e-21
		9.29500e+02	1.90532e-21	9.29500e+02	1.91381e-22	9.29500e+02	1.82810e-22	9.29500e+02	1.82810e-22	9.29500e+02	1.90532e-21
		9.29850e+02	1.88507e-21	9.29850e+02	1.93370e-22	9.29850e+02	1.84414e-22	9.29850e+02	1.84414e-22	9.29850e+02	1.88507e-21
		9.30200e+02	1.86471e-21	9.30200e+02	1.94677e-22	9.30200e+02	1.85998e-22	9.30200e+02	1.85998e-22	9.30200e+02	1.86471e-21
		9.30550e+02	1.84483e-21	9.30550e+02	1.95913e-22	9.30550e+02	1.87619e-22	9.30550e+02	1.87619e-22	9.30550e+02	1.84483e-21
		9.30900e+02	1.82549e-21	9.30900e+02	1.97696e-22	9.30900e+02	1.89285e-22	9.30900e+02	1.89285e-22	9.30900e+02	1.82549e-21
		9.31250e+02	1.80572e-21	9.31250e+02	1.99816e-22	9.31250e+02	1.90896e-22	9.31250e+02	1.90896e-22	9.31250e+02	1.80572e-21
		9.31600e+02	1.78600e-21	9.31600e+02	2.01697e-22	9.31600e+02	1.92501e-22	9.31600e+02	1.92501e-22	9.31600e+02	1.78600e-21
		9.31950e+02	1.76697e-21	9.31950e+02	2.03368e-22	9.31950e+02	1.94168e-22	9.31950e+02	1.94168e-22	9.31950e+02	1.76697e-21
		9.32300e+02	1.74941e-21	9.32300e+02	2.05554e-22	9.32300e+02	1.95989e-22	9.32300e+02	1.95989e-22	9.32300e+02	1.74941e-21
		9.32650e+02	1.73249e-21	9.32650e+02	2.08604e-22	9.32650e+02	1.97877e-22	9.32650e+02	1.97877e-22	9.32650e+02	1.73249e-21
		9.33000e+02	1.71608e-21	9.33000e+02	2.11822e-22	9.33000e+02	1.99821e-22	9.33000e+02	1.99821e-22	9.33000e+02	1.71608e-21
		9.33350e+02	1.70007e-21	9.33350e+02	2.14200e-22	9.33350e+02	2.01810e-22	9.33350e+02	2.01810e-22	9.33350e+02	1.70007e-21
		9.33700e+02	1.68541e-21	9.33700e+02	2.15790e-22	9.33700e+02	2.03961e-22	9.33700e+02	2.03961e-22	9.33700e+02	1.68541e-21
		9.34050e+02	1.67082e-21	9.34050e+02	2.17791e-22	9.34050e+02	2.06125e-22	9.34050e+02	2.06125e-22	9.34050e+02	1.67082e-21
		9.34400e+02	1.65769e-21	9.34400e+02	2.21242e-22	9.34400e+02	2.08477e-22	9.34400e+02	2.08477e-22	9.34400e+02	1.65769e-21
		9.34750e+02	1.64440e-21	9.34750e+02	2.25667e-22	9.34750e+02	2.10819e-22	9.34750e+02	2.10819e-22	9.34750e+02	1.64440e-21
		9.35100e+02	1.63028e-21	9.35100e+02	2.29671e-22	9.35100e+02	2.13061e-22	9.35100e+02	2.13061e-22	9.35100e+02	1.63028e-21
		9.35450e+02	1.61761e-21	9.35450e+02	2.32633e-22	9.35450e+02	2.15503e-22	9.35450e+02	2.15503e-22	9.35450e+02	1.61761e-21
		9.35800e+02	1.60594e-21	9.35800e+02	2.35254e-22	9.35800e+02	2.18091e-22	9.35800e+02	2.18091e-22	9.35800e+02	1.60594e-21
		9.36150e+02	1.59520e-21	9.36150e+02	2.38535e-22	9.36150e+02	2.20823e-22	9.36150e+02	2.20823e-22	9.36150e+02	1.59520e-21
		9.36500e+02	1.58473e-21	9.36500e+02	2.42385e-22	9.36500e+02	2.23615e-22	9.36500e+02	2.23615e-22	9.36500e+02	1.58473e-21
		9.36850e+02	1.57598e-21	9.36850e+02	2.45825e-22	9.36850e+02	2.26676e-22	9.36850e+02	2.26676e-22	9.36850e+02	1.57598e-21
		9.37200e+02	1.56921e-21	9.37200e+02	2.48324e-22	9.37200e+02	2.30060e-22	9.37200e+02	2.30060e-22	9.37200e+02	1.56921e-21
		9.37550e+02	1.56487e-21	9.37550e+02	2.50599e-22	9.37550e+02	2.33849e-22	9.37550e+02	2.33849e-22	9.37550e+02	1.56487e-21
		9.37900e+02	1.56135e-21	9.37900e+02	2.53743e-22	9.37900e+02	2.37820e-22	9.37900e+02	2.37820e-22	9.37900e+02	1.56135e-21
		9.38250e+02	1.55957e-21	9.38250e+02	2.58120e-22	9.38250e+02	2.42124e-22	9.38250e+02	2.42124e-22	9.38250e+02	1.55957e-21
		9.38600e+02	1.56042e-21	9.38600e+02	2.63303e-22	9.38600e+02	2.46919e-22	9.38600e+02	2.46919e-22	9.38600e+02	1.56042e-21
		9.38950e+02	1.56547e-21	9.38950e+02	2.69133e-22	9.38950e+02	2.52482e-22	9.38950e+02	2.52482e-22	9.38950e+02	1.56547e-21
		9.39300e+02	1.57294e-21	9.39300e+02	2.76042e-22	9.39300e+02	2.58563e-22	9.39300e+02	2.58563e-22	9.39300e+02	1.57294e-21
		9.39650e+02	1.58206e-21	9.39650e+02	2.84294e-22	9.39650e+02	2.65054e-22	9.39650e+02	2.65054e-22	9.39650e+02	1.58206e-21
		9.40000e+02	1.59015e-21	9.40000e+02	2.93024e-22	9.40000e+02	2.71522e-22	9.40000e+02	2.71522e-22	9.40000e+02	1.59015e-21
		9.40350e+02	1.59830e-21	9.40350e+02	3.00927e-22	9.40350e+02	2.78148e-22	9.40350e+02	2.78148e-22	9.40350e+02	1.59830e-21
		9.40700e+02	1.60727e-21	9.40700e+02	3.07578e-22	9.40700e+02	2.85066e-22	9.40700e+02	2.85066e-22	9.40700e+02	1.60727e-21
		9.41050e+02	1.61691e-21	9.41050e+02	3.13819e-22	9.41050e+02	2.92266e-22	9.41050e+02	2.92266e-22	9.41050e+02	1.61691e-21
		9.41400e+02	1.62714e-21	9.41400e+02	3.20556e-22	9.41400e+02	2.99743e-22	9.41400e+02	2.99743e-22	9.41400e+02	1.62714e-21
		9.41750e+02	1.63712e-21	9.41750e+02	3.27499e-22	9.41750e+02	3.07346e-22	9.41750e+02	3.07346e-22	9.41750e+02	1.63712e-21
		9.42100e+02	1.64634e-21	9.42100e+02	3.33671e-22	9.42100e+02	3.14981e-22	9.42100e+02	3.14981e-22	9.42100e+02	1.64634e-21
		9.42450e+02	1.65402e-21	9.42450e+02	3.38963e-22	9.42450e+02	3.22492e-22	9.42450e+02	3.22492e-22	9.42450e+02	1.65402e-21
		9.42800e+02	1.66115e-21	9.42800e+02	3.44685e-22	9.42800e+02	3.30058e-22	9.42800e+02	3.30058e-22	9.42800e+02	1.66115e-21
		9.43150e+02	1.66685e-21	9.43150e+02	3.52043e-22	9.43150e+02	3.37502e-22	9.43150e+02	3.37502e-22	9.43150e+02	1.66685e-21
		9.43500e+02	1.67107e-21	9.43500e+02	3.60739e-22	9.43500e+02	3.44802e-22	9.43500e+02	3.44802e-22	9.43500e+02	1.67107e-21
		9.43850e+02	1.67431e-21	9.43850e+02	3.69357e-22	9.43850e+02	3.52045e-22	9.43850e+02	3.52045e-22	9.43850e+02	1.67431e-21
		9.44200e+02	1.67845e-21	9.44200e+02	3.77159e-22	9.44200e+02	3.59625e-22	9.44200e+02	3.59625e-22	9.44200e+02	1.67845e-21
		9.44550e+02	1.68115e-21	9.44550e+02	3.84614e-22	9.44550e+02	3.67049e-22	9.44550e+02	3.67049e-22	9.44550e+02	1.68115e-21
		9.44900e+02	1.68318e-21	9.44900e+02	3.92456e-22	9.44900e+02	3.74470e-22	9.44900e+02	3.74470e-22	9.44900e+02	1.68318e-21
		9.45250e+02	1.68381e-21	9.45250e+02	4.00157e-22	9.45250e+02	3.81717e-22	9.45250e+02	3.81717e-22	9.45250e+02	1.68381e-21
		9.45600e+02	1.68397e-21	9.45600e+02	4.06573e-22	9.45600e+02	3.88992e-22	9.45600e+02	3.88992e-22	9.45600e+02	1.68397e-21
		9.45950e+02	1.68418e-21	9.45950e+02	4.11631e-22	9.45950e+02	3.96411e-22	9.45950e+02	3.96411e-22	9.45950e+02	1.68418e-21
		9.46300e+02	1.68438e-21	9.46300e+02	4.16807e-22	9.46300e+02	4.03964e-22	9.46300e+02	4.03964e-22	9.46300e+02	1.68438e-21
		9.46650e+02	1.68418e-21	9.46650e+02	4.23466e-22	9.46650e+02	4.11558e-22	9.46650e+02	4.11558e-22	9.46650e+02	1.68418e-21
		9.47000e+02	1.68348e-21	9.47000e+02	4.31205e-22	9.47000e+02	4.19162e-22	9.47000e+02	4.19162e-22	9.47000e+02	1.68348e-21
		9.47350e+02	1.68215e-21	9.47350e+02	4.38464e-22	9.47350e+02	4.26742e-22	9.47350e+02	4.26742e-22	9.47350e+02	1.68215e-21
		9.47700e+02	1.68240e-21	9.47700e+02	4.44790e-22	9.47700e+02	4.34861e-22	9.47700e+02	4.34861e-22	9.47700e+02	1.68240e-21
		9.48050e+02	1.68412e-21	9.48050e+02	4.51462e-22	9.48050e+02	4.43516e-22	9.48050e+02	4.43516e-22	9.48050e+02	1.68412e-21
		9.48400e+02	1.68669e-21	9.48400e+02	4.59886e-22	9.48400e+02	4.52565e-22	9.48400e+02	4.52565e-22	9.48400e+02	1.68669e-21
		9.48750e+02	1.68974e-21	9.48750e+02	4.69759e-22	9.48750e+02	4.61920e-22	9.48750e+02	4.61920e-22	9.48750e+02	1.68974e-21
		9.49100e+02	1.69229e-21	9.49100e+02	4.79573e-22	9.49100e+02	4.71326e-22	9.49100e+02	4.71326e-22	9.49100e+02	1.69229e-21
		9.49450e+02	1.69554e-21	9.49450e+02	4.88969e-22	9.49450e+02	4.81111e-22	9.49450e+02	4.81111e-22	9.49450e+02	1.69554e-21
		9.49800e+02	1.69874e-21	9.49800e+02	4.99342e-22	9.49800e+02	4.91074e-22	9.49800e+02	4.91074e-22	9.49800e+02	1.69874e-21
		9.50150e+02	1.70299e-21	9.50150e+02	5.12072e-22	9.50150e+02	5.01546e-22	9.50150e+02	5.01546e-22	9.50150e+02	1.70299e-21
		9.50500e+02	1.70871e-21	9.50500e+02	5.26311e-22	9.50500e+02	5.12674e-22	9.50500e+02	5.12674e-22	9.50500e+02	1.70871e-21
		9.50850e+02	1.71580e-21	9.50850e+02	5.39701e-22	9.50850e+02	5.24453e-22	9.50850e+02	5.24453e-22	9.50850e+02	1.71580e-21
		9.51200e+02	1.72482e-21	9.51200e+02	5.51246e-22	9.51200e+02	5.37086e-22	9.51200e+02	5.37086e-22	9.51200e+02	1.72482e-21
		9.51550e+02	1.73432e-21	9.51550e+02	5.62450e-22	9.51550e+02	5.50154e-22	9.51550e+02	5.50154e-22	9.51550e+02	1.73432e-21
		9.51900e+02	1.74217e-21	9.51900e+02	5.75405e-22	9.51900e+02	5.62984e-22	9.51900e+02	5.62984e-22	9.51900e+02	1.74217e-21
		9.52250e+02	1.74957e-21	9.52250e+02	5.90416e-22	9.52250e+02	5.75942e-22	9.52250e+02	5.75942e-22	9.52250e+02	1.74957e-21
		9.52600e+02	1.75640e-21	9.52600e+02	6.05957e-22	9.52600e+02	5.88994e-22	9.52600e+02	5.88994e-22	9.52600e+02	1.75640e-21
		9.52950e+02	1.76278e-21	9.52950e+02	6.21333e-22	9.52950e+02	6.02167e-22	9.52950e+02	6.02167e-22	9.52950e+02	1.76278e-21
		9.53300e+02	1.77007e-21	9.53300e+02	6.37979e-22	9.53300e+02	6.15933e-22	9.53300e+02	6.15933e-22	9.53300e+02	1.77007e-21
		9.53650e+02	1.77807e-21	9.53650e+02	6.57286e-22	9.53650e+02	6.30249e-22	9.53650e+02	6.30249e-22	9.53650e+02	1.77807e-21
		9.54000e+02	1.78689e-21	9.54000e+02	6.78148e-22	9.54000e+02	6.45173e-22	9.54000e+02	6.45173e-22	9.54000e+02	1.78689e-21
		9.54350e+02	1.79698e-21	9.54350e+02	6.97541e-22	9.54350e+02	6.60890e-22	9.54350e+02	6.60890e-22	9.54350e+02	1.79698e-21
		9.54700e+02	1.80814e-21	9.54700e+02	7.13733e-22	9.54700e+02	6.77361e-22	9.54700e+02	6.77361e-22	9.54700e+02	1.80814e-21
		9.55050e+02	1.81901e-21	9.55050e+02	7.28116e-22	9.55050e+02	6.94093e-22	9.55050e+02	6.94093e-22	9.55050e+02	1.81901e-21
		9.55400e+02	1.83183e-21	9.55400e+02	7.43725e-22	9.55400e+02	7.11965e-22	9.55400e+02	7.11965e-22	9.55400e+02	1.83183e-21
		9.55750e+02	1.84541e-21	9.55750e+02	7.61801e-22	9.55750e+02	7.30554e-22	9.55750e+02	7.30554e-22	9.55750e+02	1.84541e-21
		9.56100e+02	1.85968e-21	9.56100e+02	7.81846e-22	9.56100e+02	7.49851e-22	9.56100e+02	7.49851e-22	9.56100e+02	1.85968e-21
		9.56450e+02	1.87498e-21	9.56450e+02	8.03759e-22	9.56450e+02	7.70027e-22	9.56450e+02	7.70027e-22	9.56450e+02	1.87498e-21
		9.56800e+02	1.89188e-21	9.56800e+02	8.28646e-22	9.56800e+02	7.91352e-22	9.56800e+02	7.91352e-22	9.56800e+02	1.89188e-21
		9.57150e+02	1.91085e-21	9.57150e+02	8.56602e-22	9.57150e+02	8.14074e-22	9.57150e+02	8.14074e-22	9.57150e+02	1.91085e-21
		9.57500e+02	1.93313e-21	9.57500e+02	8.84877e-22	9.57500e+02	8.38792e-22	9.57500e+02	8.38792e-22	9.57500e+02	1.93313e-21
		9.57850e+02	1.95787e-21	9.57850e+02	9.09695e-22	9.57850e+02	8.65223e-22	9.57850e+02	8.65223e-22	9.57850e+02	1.95787e-21
		9.58200e+02	1.98304e-21	9.58200e+02	9.30682e-22	9.58200e+02	8.92520e-22	9.58200e+02	8.92520e-22	9.58200e+02	1.98304e-21
		9.58550e+02	2.00913e-21	9.58550e+02	9.52254e-22	9.58550e+02	9.20943e-22	9.58550e+02	9.20943e-22	9.58550e+02	2.00913e-21
		9.58900e+02	2.03480e-21	9.58900e+02	9.78846e-22	9.58900e+02	9.49901e-22	9.58900e+02	9.49901e-22	9.58900e+02	2.03480e-21
		9.59250e+02	2.05887e-21	9.59250e+02	1.01015e-21	9.59250e+02	9.78842e-22	9.59250e+02	9.78842e-22	9.59250e+02	2.05887e-21
		9.59600e+02	2.08361e-21	9.59600e+02	1.04202e-21	9.59600e+02	1.00884e-21	9.59600e+02	1.00884e-21	9.59600e+02	2.08361e-21
		9.59950e+02	2.10700e-21	9.59950e+02	1.07125e-21	9.59950e+02	1.03893e-21	9.59950e+02	1.03893e-21	9.59950e+02	2.10700e-21
		9.60300e+02	2.12883e-21	9.60300e+02	1.09947e-21	9.60300e+02	1.06898e-21	9.60300e+02	1.06898e-21	9.60300e+02	2.12883e-21
		9.60650e+02	2.15182e-21	9.60650e+02	1.13067e-21	9.60650e+02	1.10037e-21	9.60650e+02	1.10037e-21	9.60650e+02	2.15182e-21
		9.61000e+02	2.18016e-21	9.61000e+02	1.16634e-21	9.61000e+02	1.13531e-21	9.61000e+02	1.13531e-21	9.61000e+02	2.18016e-21
		9.61350e+02	2.21934e-21	9.61350e+02	1.20518e-21	9.61350e+02	1.17691e-21	9.61350e+02	1.17691e-21	9.61350e+02	2.21934e-21
		9.61700e+02	2.27120e-21	9.61700e+02	1.24664e-21	9.61700e+02	1.22648e-21	9.61700e+02	1.22648e-21	9.61700e+02	2.27120e-21
		9.62050e+02	2.33006e-21	9.62050e+02	1.29235e-21	9.62050e+02	1.28131e-21	9.62050e+02	1.28131e-21	9.62050e+02	2.33006e-21
		9.62400e+02	2.39281e-21	9.62400e+02	1.34378e-21	9.62400e+02	1.33989e-21	9.62400e+02	1.33989e-21	9.62400e+02	2.39281e-21
		9.62750e+02	2.45707e-21	9.62750e+02	1.39832e-21	9.62750e+02	1.40103e-21	9.62750e+02	1.40103e-21	9.62750e+02	2.45707e-21
		9.63100e+02	2.51840e-21	9.63100e+02	1.45205e-21	9.63100e+02	1.46224e-21	9.63100e+02	1.46224e-21	9.63100e+02	2.51840e-21
		9.63450e+02	2.57676e-21	9.63450e+02	1.50793e-21	9.63450e+02	1.52344e-21	9.63450e+02	1.52344e-21	9.63450e+02	2.57676e-21
		9.63800e+02	2.63203e-21	9.63800e+02	1.57602e-21	9.63800e+02	1.58451e-21	9.63800e+02	1.58451e-21	9.63800e+02	2.63203e-21
		9.64150e+02	2.68255e-21	9.64150e+02	1.66264e-21	9.64150e+02	1.64436e-21	9.64150e+02	1.64436e-21	9.64150e+02	2.68255e-21
		9.64500e+02	2.72737e-21	9.64500e+02	1.75873e-21	9.64500e+02	1.70229e-21	9.64500e+02	1.70229e-21	9.64500e+02	2.72737e-21
		9.64850e+02	2.76573e-21	9.64850e+02	1.84199e-21	9.64850e+02	1.75765e-21	9.64850e+02	1.75765e-21	9.64850e+02	2.76573e-21
		9.65200e+02	2.79664e-21	9.65200e+02	1.89413e-21	9.65200e+02	1.80963e-21	9.65200e+02	1.80963e-21	9.65200e+02	2.79664e-21
		9.65550e+02	2.81915e-21	9.65550e+02	1.91657e-21	9.65550e+02	1.85735e-21	9.65550e+02	1.85735e-21	9.65550e+02	2.81915e-21
		9.65900e+02	2.83604e-21	9.65900e+02	1.92836e-21	9.65900e+02	1.90242e-21	9.65900e+02	1.90242e-21	9.65900e+02	2.83604e-21
		9.66250e+02	2.84672e-21	9.66250e+02	1.94712e-21	9.66250e+02	1.94424e-21	9.66250e+02	1.94424e-21	9.66250e+02	2.84672e-21
		9.66600e+02	2.85113e-21	9.66600e+02	1.97649e-21	9.66600e+02	1.98257e-21	9.66600e+02	1.98257e-21	9.66600e+02	2.85113e-21
		9.66950e+02	2.85113e-21	9.66950e+02	2.01032e-21	9.66950e+02	2.01850e-21	9.66950e+02	2.01850e-21	9.66950e+02	2.85113e-21
		9.67300e+02	2.84594e-21	9.67300e+02	2.04490e-21	9.67300e+02	2.05132e-21	9.67300e+02	2.05132e-21	9.67300e+02	2.84594e-21
		9.67650e+02	2.84002e-21	9.67650e+02	2.08522e-21	9.67650e+02	2.08410e-21	9.67650e+02	2.08410e-21	9.67650e+02	2.84002e-21
		9.68000e+02	2.83907e-21	9.68000e+02	2.13639e-21	9.68000e+02	2.12107e-21	9.68000e+02	2.12107e-21	9.68000e+02	2.83907e-21
		9.68350e+02	2.84679e-21	9.68350e+02	2.19494e-21	9.68350e+02	2.16527e-21	9.68350e+02	2.16527e-21	9.68350e+02	2.84679e-21
		9.68700e+02	2.86418e-21	9.68700e+02	2.25203e-21	9.68700e+02	2.21784e-21	9.68700e+02	2.21784e-21	9.68700e+02	2.86418e-21
		9.69050e+02	2.88701e-21	9.69050e+02	2.30342e-21	9.69050e+02	2.27586e-21	9.69050e+02	2.27586e-21	9.69050e+02	2.88701e-21
		9.69400e+02	2.90934e-21	9.69400e+02	2.35377e-21	9.69400e+02	2.33482e-21	9.69400e+02	2.33482e-21	9.69400e+02	2.90934e-21
		9.69750e+02	2.93138e-21	9.69750e+02	2.41039e-21	9.69750e+02	2.39490e-21	9.69750e+02	2.39490e-21	9.69750e+02	2.93138e-21
		9.70100e+02	2.95257e-21	9.70100e+02	2.47334e-21	9.70100e+02	2.45564e-21	9.70100e+02	2.45564e-21	9.70100e+02	2.95257e-21
		9.70450e+02	2.97397e-21	9.70450e+02	2.53827e-21	9.70450e+02	2.51794e-21	9.70450e+02	2.51794e-21	9.70450e+02	2.97397e-21
		9.70800e+02	2.99722e-21	9.70800e+02	2.60541e-21	9.70800e+02	2.58325e-21	9.70800e+02	2.58325e-21	9.70800e+02	2.99722e-21
		9.71150e+02	3.02116e-21	9.71150e+02	2.68060e-21	9.71150e+02	2.65067e-21	9.71150e+02	2.65067e-21	9.71150e+02	3.02116e-21
		9.71500e+02	3.04680e-21	9.71500e+02	2.76685e-21	9.71500e+02	2.72115e-21	9.71500e+02	2.72115e-21	9.71500e+02	3.04680e-21
		9.71850e+02	3.07528e-21	9.71850e+02	2.85559e-21	9.71850e+02	2.79586e-21	9.71850e+02	2.79586e-21	9.71850e+02	3.07528e-21
		9.72200e+02	3.10954e-21	9.72200e+02	2.93373e-21	9.72200e+02	2.87768e-21	9.72200e+02	2.87768e-21	9.72200e+02	3.10954e-21
		9.72550e+02	3.15049e-21	9.72550e+02	2.99925e-21	9.72550e+02	2.96782e-21	9.72550e+02	2.96782e-21	9.72550e+02	3.15049e-21
		9.72900e+02	3.19939e-21	9.72900e+02	3.06856e-21	9.72900e+02	3.06783e-21	9.72900e+02	3.06783e-21	9.72900e+02	3.19939e-21
		9.73250e+02	3.25835e-21	9.73250e+02	3.16363e-21	9.73250e+02	3.18025e-21	9.73250e+02	3.18025e-21	9.73250e+02	3.25835e-21
		9.73600e+02	3.32857e-21	9.73600e+02	3.29160e-21	9.73600e+02	3.30686e-21	9.73600e+02	3.30686e-21	9.73600e+02	3.32857e-21
		9.73950e+02	3.41018e-21	9.73950e+02	3.44030e-21	9.73950e+02	3.44845e-21	9.73950e+02	3.44845e-21	9.73950e+02	3.41018e-21
		9.74300e+02	3.50242e-21	9.74300e+02	3.59389e-21	9.74300e+02	3.60495e-21	9.74300e+02	3.60495e-21	9.74300e+02	3.50242e-21
		9.74650e+02	3.60591e-21	9.74650e+02	3.75087e-21	9.74650e+02	3.77766e-21	9.74650e+02	3.77766e-21	9.74650e+02	3.60591e-21
		9.75000e+02	3.72210e-21	9.75000e+02	3.92354e-21	9.75000e+02	3.96888e-21	9.75000e+02	3.96888e-21	9.75000e+02	3.72210e-21
		9.75350e+02	3.85120e-21	9.75350e+02	4.12145e-21	9.75350e+02	4.17969e-21	9.75350e+02	4.17969e-21	9.75350e+02	3.85120e-21
		9.75700e+02	3.99074e-21	9.75700e+02	4.34018e-21	9.75700e+02	4.40821e-21	9.75700e+02	4.40821e-21	9.75700e+02	3.99074e-21
		9.76050e+02	4.14000e-21	9.76050e+02	4.57022e-21	9.76050e+02	4.65441e-21	9.76050e+02	4.65441e-21	9.76050e+02	4.14000e-21
		9.76400e+02	4.29546e-21	9.76400e+02	4.80969e-21	9.76400e+02	4.91501e-21	9.76400e+02	4.91501e-21	9.76400e+02	4.29546e-21
		9.76750e+02	4.45314e-21	9.76750e+02	5.06734e-21	9.76750e+02	5.18593e-21	9.76750e+02	5.18593e-21	9.76750e+02	4.45314e-21
		9.77100e+02	4.60732e-21	9.77100e+02	5.34779e-21	9.77100e+02	5.46069e-21	9.77100e+02	5.46069e-21	9.77100e+02	4.60732e-21
		9.77450e+02	4.75355e-21	9.77450e+02	5.64010e-21	9.77450e+02	5.73391e-21	9.77450e+02	5.73391e-21	9.77450e+02	4.75355e-21
		9.77800e+02	4.88565e-21	9.77800e+02	5.92142e-21	9.77800e+02	5.99768e-21	9.77800e+02	5.99768e-21	9.77800e+02	4.88565e-21
		9.78150e+02	4.99675e-21	9.78150e+02	6.17554e-21	9.78150e+02	6.24270e-21	9.78150e+02	6.24270e-21	9.78150e+02	4.99675e-21
